Archivo,Fecha,Etiqueta_binaria,Etiqueta_multiple
f2p1img729,2025-05-15,saludable,saludable
f2p1img730,2025-05-16,saludable,saludable
f2p1img731,2025-05-16,saludable,saludable
f2p1img732,2025-05-16,enfermo,roya_nivel_2
f2p1img733,2025-05-16,saludable,saludable
f2p1img734,2025-05-16,saludable,saludable
f2p1img735,2025-05-16,enfermo,roya_nivel_1
f2p1img736,2025-05-16,enfermo,roya_nivel_2
f2p1img737,2025-05-16,saludable,saludable
f2p1img738,2025-05-16,saludable,saludable
f2p1img739,2025-05-16,enfermo,roya_nivel_1
f2p1img740,2025-05-16,enfermo,roya_nivel_1
f2p1img741,2025-05-16,saludable,saludable
f2p1img742,2025-05-16,enfermo,roya_nivel_1
f2p1img743,2025-05-16,saludable,saludable
f2p1img744,2025-05-16,enfermo,roya_nivel_1
f2p1img745,2025-05-16,saludable,saludable
f2p1img746,2025-05-16,saludable,saludable
f2p1img747,2025-05-16,enfermo,roya_nivel_2
f2p1img748,2025-05-16,enfermo,roya_nivel_2
f2p1img749,2025-05-16,saludable,saludable
f2p1img750,2025-05-16,saludable,saludable
f2p1img751,2025-05-16,enfermo,roya_nivel_1
f2p1img752,2025-05-16,enfermo,roya_nivel_2
f2p1img753,2025-05-16,saludable,saludable
f2p1img754,2025-05-16,saludable,saludable
f2p1img755,2025-05-16,enfermo,roya_nivel_1
f2p1img756,2025-05-16,enfermo,roya_nivel_1
f2p1img757,2025-05-16,enfermo,roya_nivel_1
f2p1img758,2025-05-16,saludable,saludable
f2p1img759,2025-05-16,saludable,saludable
f2p1img760,2025-05-16,saludable,saludable
f2p1img761,2025-05-16,enfermo,roya_nivel_1
f2p1img762,2025-05-16,saludable,saludable
f2p1img763,2025-05-16,enfermo,roya_nivel_2
f2p1img764,2025-05-16,enfermo,roya_nivel_1
f2p1img765,2025-05-16,saludable,saludable
f2p1img766,2025-05-16,enfermo,roya_nivel_1
f2p1img767,2025-05-16,saludable,saludable
f2p1img768,2025-05-16,saludable,saludable
f2p1img769,2025-05-16,enfermo,roya_nivel_2
f2p1img770,2025-05-16,enfermo,roya_nivel_1
f2p1img771,2025-05-16,enfermo,roya_nivel_2
f2p1img772,2025-05-16,saludable,saludable
f2p1img773,2025-05-16,saludable,saludable
f2p1img774,2025-05-16,saludable,saludable
f2p1img775,2025-05-16,enfermo,roya_nivel_4
f2p1img776,2025-05-16,enfermo,roya_nivel_1
f2p1img777,2025-05-17,saludable,saludable
f2p1img778,2025-05-17,saludable,saludable
f2p1img779,2025-05-17,enfermo,roya_nivel_1
f2p1img780,2025-05-17,enfermo,roya_nivel_2
f2p1img781,2025-05-17,saludable,saludable
f2p1img782,2025-05-17,enfermo,roya_nivel_2
f2p1img783,2025-05-17,saludable,saludable
f2p1img784,2025-05-17,saludable,saludable
f2p1img785,2025-05-17,enfermo,roya_nivel_2
f2p1img786,2025-05-17,enfermo,roya_nivel_3
f2p1img787,2025-05-17,saludable,saludable
f2p1img788,2025-05-17,saludable,saludable
f2p1img789,2025-05-17,enfermo,roya_nivel_2
f2p1img790,2025-05-17,enfermo,roya_nivel_4
f2p1img791,2025-05-17,saludable,saludable
f2p1img792,2025-05-17,enfermo,roya_nivel_2
f2p1img793,2025-05-17,saludable,saludable
f2p1img794,2025-05-17,enfermo,roya_nivel_4
f2p1img795,2025-05-17,saludable,saludable
f2p1img796,2025-05-17,saludable,saludable
f2p1img797,2025-05-17,enfermo,roya_nivel_2
f2p1img798,2025-05-17,saludable,saludable
f2p1img799,2025-05-17,enfermo,roya_nivel_2
f2p1img800,2025-05-17,enfermo,roya_nivel_3
f2p1img801,2025-05-17,saludable,saludable
f2p1img802,2025-05-17,enfermo,roya_nivel_2
f2p1img803,2025-05-17,saludable,saludable
f2p1img804,2025-05-17,saludable,saludable
f2p1img805,2025-05-17,enfermo,roya_nivel_2
f2p1img806,2025-05-17,enfermo,roya_nivel_2
f2p1img807,2025-05-17,saludable,saludable
f2p1img808,2025-05-17,saludable,saludable
f2p1img809,2025-05-17,enfermo,roya_nivel_2
f2p1img810,2025-05-17,enfermo,roya_nivel_1
f2p1img811,2025-05-17,saludable,saludable
f2p1img812,2025-05-17,saludable,saludable
f2p1img813,2025-05-17,enfermo,roya_nivel_1
f2p1img814,2025-05-17,enfermo,roya_nivel_1
f2p1img815,2025-05-17,saludable,saludable
f2p1img816,2025-05-17,enfermo,roya_nivel_4
f2p1img817,2025-05-17,saludable,saludable
f2p1img818,2025-05-17,enfermo,roya_nivel_1
f2p1img819,2025-05-17,enfermo,roya_nivel_1
f2p1img820,2025-05-17,enfermo,roya_nivel_3
f2p1img821,2025-05-17,saludable,saludable
f2p1img822,2025-05-17,saludable,saludable
f2p1img823,2025-05-17,enfermo,roya_nivel_3
f2p1img824,2025-05-17,enfermo,roya_nivel_1
f2p1img825,2025-05-17,saludable,saludable
f2p1img826,2025-05-18,saludable,saludable
f2p1img827,2025-05-18,enfermo,roya_nivel_1
f2p1img828,2025-05-18,saludable,saludable
f2p1img829,2025-05-18,enfermo,roya_nivel_1
f2p1img830,2025-05-18,saludable,saludable
f2p1img831,2025-05-18,enfermo,roya_nivel_4
f2p1img832,2025-05-18,saludable,saludable
f2p1img833,2025-05-18,enfermo,roya_nivel_2
f2p1img834,2025-05-18,enfermo,roya_nivel_1
f2p1img835,2025-05-18,saludable,saludable
f2p1img836,2025-05-18,enfermo,roya_nivel_2
f2p1img837,2025-05-18,saludable,saludable
f2p1img838,2025-05-18,saludable,saludable
f2p1img839,2025-05-18,saludable,saludable
f2p1img840,2025-05-18,enfermo,roya_nivel_2
f2p1img841,2025-05-18,enfermo,roya_nivel_1
f2p1img842,2025-05-18,saludable,saludable
f2p1img843,2025-05-18,enfermo,roya_nivel_2
f2p1img844,2025-05-18,enfermo,roya_nivel_2
f2p1img845,2025-05-18,saludable,saludable
f2p1img846,2025-05-18,enfermo,roya_nivel_2
f2p1img847,2025-05-18,saludable,saludable
f2p1img848,2025-05-18,saludable,saludable
f2p1img849,2025-05-18,enfermo,roya_nivel_1
f2p1img850,2025-05-18,saludable,saludable
f2p1img851,2025-05-18,enfermo,roya_nivel_1
f2p1img852,2025-05-18,saludable,saludable
f2p1img853,2025-05-18,saludable,saludable
f2p1img854,2025-05-18,enfermo,roya_nivel_1
f2p1img855,2025-05-18,enfermo,roya_nivel_1
f2p1img856,2025-05-18,saludable,saludable
f2p1img857,2025-05-18,saludable,saludable
f2p1img858,2025-05-18,saludable,saludable
f2p1img859,2025-05-18,enfermo,roya_nivel_2
f2p1img860,2025-05-18,saludable,saludable
f2p1img861,2025-05-18,saludable,saludable
f2p1img862,2025-05-18,saludable,saludable
f2p1img863,2025-05-18,enfermo,roya_nivel_1
f2p1img864,2025-05-18,enfermo,roya_nivel_3
f2p1img865,2025-05-18,enfermo,roya_nivel_1
f2p1img866,2025-05-18,saludable,saludable
f2p1img867,2025-05-18,saludable,saludable
f2p1img868,2025-05-18,enfermo,roya_nivel_3
f2p1img869,2025-05-18,enfermo,roya_nivel_1
f2p1img870,2025-05-18,saludable,saludable
f2p1img871,2025-05-18,saludable,saludable
f2p1img872,2025-05-18,saludable,saludable
f2p1img873,2025-05-18,enfermo,roya_nivel_2
f2p1img874,2025-05-18,saludable,saludable
f2p1img875,2025-05-19,saludable,saludable
f2p1img876,2025-05-19,saludable,saludable
f2p1img877,2025-05-19,saludable,saludable
f2p1img878,2025-05-19,enfermo,roya_nivel_2
f2p1img879,2025-05-19,saludable,saludable
f2p1img880,2025-05-19,saludable,saludable
f2p1img881,2025-05-19,saludable,saludable
f2p1img882,2025-05-19,saludable,saludable
f2p1img883,2025-05-19,saludable,saludable
f2p1img884,2025-05-19,saludable,saludable
f2p1img885,2025-05-19,saludable,saludable
f2p1img886,2025-05-19,saludable,saludable
f2p1img887,2025-05-19,enfermo,roya_nivel_2
f2p1img888,2025-05-19,saludable,saludable
f2p1img889,2025-05-19,enfermo,roya_nivel_2
f2p1img890,2025-05-19,saludable,saludable
f2p1img891,2025-05-19,saludable,saludable
f2p1img892,2025-05-19,saludable,saludable
f2p1img893,2025-05-19,enfermo,roya_nivel_1
f2p1img894,2025-05-19,enfermo,roya_nivel_1
f2p1img895,2025-05-19,saludable,saludable
f2p1img896,2025-05-19,saludable,saludable
f2p1img897,2025-05-19,saludable,saludable
f2p1img898,2025-05-19,saludable,saludable
f2p1img899,2025-05-19,enfermo,roya_nivel_2
f2p1img900,2025-05-19,enfermo,roya_nivel_2
f2p1img901,2025-05-19,enfermo,roya_nivel_1
f2p1img902,2025-05-19,saludable,saludable
f2p1img903,2025-05-19,enfermo,roya_nivel_1
f2p1img904,2025-05-19,enfermo,roya_nivel_2
f2p1img905,2025-05-19,saludable,saludable
f2p1img906,2025-05-19,enfermo,roya_nivel_2
f2p1img907,2025-05-19,saludable,saludable
f2p1img908,2025-05-19,saludable,saludable
f2p1img909,2025-05-19,saludable,saludable
f2p1img910,2025-05-19,saludable,saludable
f2p1img911,2025-05-19,saludable,saludable
f2p1img912,2025-05-19,enfermo,roya_nivel_1
f2p1img913,2025-05-19,enfermo,roya_nivel_2
f2p1img914,2025-05-19,saludable,saludable
f2p1img915,2025-05-19,enfermo,roya_nivel_3
f2p1img916,2025-05-19,saludable,saludable
f2p1img917,2025-05-20,enfermo,roya_nivel_3
f2p1img918,2025-05-20,saludable,saludable
f2p1img919,2025-05-20,enfermo,roya_nivel_1
f2p1img920,2025-05-20,saludable,saludable
f2p1img921,2025-05-20,enfermo,roya_nivel_1
f2p1img922,2025-05-20,enfermo,roya_nivel_1
f2p1img923,2025-05-20,saludable,saludable
f2p1img924,2025-05-20,enfermo,roya_nivel_1
f2p1img925,2025-05-20,saludable,saludable
f2p1img926,2025-05-20,enfermo,roya_nivel_2
f2p1img927,2025-05-20,saludable,saludable
f2p1img928,2025-05-20,enfermo,roya_nivel_2
f2p1img929,2025-05-20,enfermo,roya_nivel_2
f2p1img930,2025-05-20,saludable,saludable
f2p1img931,2025-05-20,saludable,saludable
f2p1img932,2025-05-20,saludable,saludable
f2p1img933,2025-05-20,enfermo,roya_nivel_2
f2p1img934,2025-05-20,enfermo,roya_nivel_2
f2p1img935,2025-05-20,enfermo,roya_nivel_1
f2p1img936,2025-05-20,saludable,saludable
f2p1img937,2025-05-20,enfermo,roya_nivel_1
f2p1img938,2025-05-20,enfermo,roya_nivel_2
f2p1img939,2025-05-20,saludable,saludable
f2p1img940,2025-05-20,enfermo,roya_nivel_2
f2p1img941,2025-05-20,saludable,saludable
f2p1img942,2025-05-20,saludable,saludable
f2p1img943,2025-05-20,saludable,saludable
f2p1img944,2025-05-20,saludable,saludable
f2p1img945,2025-05-20,saludable,saludable
f2p1img946,2025-05-20,enfermo,roya_nivel_1
f2p1img947,2025-05-20,enfermo,roya_nivel_2
f2p1img948,2025-05-20,saludable,saludable
f2p1img949,2025-05-20,enfermo,roya_nivel_3
f2p1img950,2025-05-20,saludable,saludable
f2p1img951,2025-05-20,enfermo,roya_nivel_3
f2p1img952,2025-05-20,saludable,saludable
f2p1img953,2025-05-20,enfermo,roya_nivel_1
f2p1img954,2025-05-20,saludable,saludable
f2p1img955,2025-05-20,enfermo,roya_nivel_1
f2p1img956,2025-05-20,enfermo,roya_nivel_1
f2p1img957,2025-05-20,saludable,saludable
f2p1img958,2025-05-20,enfermo,roya_nivel_1
f2p1img959,2025-05-20,saludable,saludable
f2p1img960,2025-05-20,enfermo,roya_nivel_2
f2p1img961,2025-05-20,saludable,saludable
f2p1img962,2025-05-20,enfermo,roya_nivel_2
f2p1img963,2025-05-20,enfermo,roya_nivel_2
f2p1img964,2025-05-20,saludable,saludable
f2p1img965,2025-05-20,enfermo,roya_nivel_1
f2p1img966,2025-05-21,saludable,saludable
f2p1img967,2025-05-21,enfermo,roya_nivel_1
f2p1img968,2025-05-21,enfermo,roya_nivel_2
f2p1img969,2025-05-21,enfermo,roya_nivel_1
f2p1img970,2025-05-21,saludable,saludable
f2p1img971,2025-05-21,saludable,saludable
f2p1img972,2025-05-21,saludable,saludable
f2p1img973,2025-05-21,saludable,saludable
f2p1img974,2025-05-21,enfermo,roya_nivel_1
f2p1img975,2025-05-21,enfermo,roya_nivel_2
f2p1img976,2025-05-21,saludable,saludable
f2p1img977,2025-05-21,enfermo,roya_nivel_2
f2p1img978,2025-05-21,enfermo,roya_nivel_3
f2p1img979,2025-05-21,enfermo,roya_nivel_3
f2p1img980,2025-05-21,enfermo,roya_nivel_1
f2p1img981,2025-05-21,saludable,saludable
f2p1img982,2025-05-21,saludable,saludable
f2p1img983,2025-05-21,enfermo,roya_nivel_3
f2p1img984,2025-05-21,enfermo,roya_nivel_4
f2p1img985,2025-05-21,saludable,saludable
f2p1img986,2025-05-21,saludable,saludable
f2p1img987,2025-05-21,enfermo,roya_nivel_2
f2p1img988,2025-05-21,saludable,saludable
f2p1img989,2025-05-21,enfermo,roya_nivel_4
f2p1img990,2025-05-21,saludable,saludable
f2p1img991,2025-05-21,enfermo,roya_nivel_3
f2p1img992,2025-05-21,enfermo,roya_nivel_2
f2p1img993,2025-05-21,saludable,saludable
f2p1img994,2025-05-21,enfermo,roya_nivel_1
f2p1img995,2025-05-21,saludable,saludable
f2p1img996,2025-05-21,enfermo,roya_nivel_4
f2p1img997,2025-05-21,saludable,saludable
f2p1img998,2025-05-21,enfermo,roya_nivel_1
f2p1img999,2025-05-21,saludable,saludable
f2p1img1000,2025-05-21,enfermo,roya_nivel_1
f2p1img1001,2025-05-21,saludable,saludable
f2p1img1002,2025-05-21,saludable,saludable
f2p1img1003,2025-05-21,enfermo,roya_nivel_1
f2p1img1004,2025-05-21,saludable,saludable
f2p1img1005,2025-05-21,enfermo,roya_nivel_1
f2p1img1006,2025-05-21,saludable,saludable
f2p1img1007,2025-05-21,enfermo,roya_nivel_1
f2p1img1008,2025-05-21,saludable,saludable
f2p1img1009,2025-05-21,enfermo,roya_nivel_1
f2p1img1010,2025-05-21,enfermo,roya_nivel_1
f2p1img1011,2025-05-21,enfermo,roya_nivel_1
f2p1img1012,2025-05-21,saludable,saludable
f2p1img1013,2025-05-21,saludable,saludable
f2p1img1014,2025-05-21,enfermo,roya_nivel_2
f2p1img1015,2025-05-22,enfermo,roya_nivel_1
f2p1img1016,2025-05-22,saludable,saludable
f2p1img1017,2025-05-22,saludable,saludable
f2p1img1018,2025-05-22,enfermo,roya_nivel_2
f2p1img1019,2025-05-22,enfermo,roya_nivel_1
f2p1img1020,2025-05-22,saludable,saludable
f2p1img1021,2025-05-22,saludable,saludable
f2p1img1022,2025-05-22,enfermo,roya_nivel_1
f2p1img1023,2025-05-22,enfermo,roya_nivel_1
f2p1img1024,2025-05-22,saludable,saludable
f2p1img1025,2025-05-22,enfermo,roya_nivel_1
f2p1img1026,2025-05-22,saludable,saludable
f2p1img1027,2025-05-22,enfermo,roya_nivel_1
f2p1img1028,2025-05-22,saludable,saludable
f2p1img1029,2025-05-22,enfermo,roya_nivel_1
f2p1img1030,2025-05-22,saludable,saludable
f2p1img1031,2025-05-22,saludable,saludable
f2p1img1032,2025-05-22,enfermo,roya_nivel_1
f2p1img1033,2025-05-22,enfermo,roya_nivel_1
f2p1img1034,2025-05-22,saludable,saludable
f2p1img1035,2025-05-22,enfermo,roya_nivel_1
f2p1img1036,2025-05-22,saludable,saludable
f2p1img1037,2025-05-22,saludable,saludable
f2p1img1038,2025-05-22,enfermo,roya_nivel_1
f2p1img1039,2025-05-22,saludable,saludable
f2p1img1040,2025-05-22,saludable,saludable
f2p1img1041,2025-05-22,enfermo,roya_nivel_1
f2p1img1042,2025-05-22,enfermo,roya_nivel_1
f2p1img1043,2025-05-22,enfermo,roya_nivel_1
f2p1img1044,2025-05-22,saludable,saludable
f2p1img1045,2025-05-22,saludable,saludable
f2p1img1046,2025-05-22,enfermo,roya_nivel_1
f2p1img1047,2025-05-22,enfermo,roya_nivel_1
f2p1img1048,2025-05-22,saludable,saludable
f2p1img1049,2025-05-22,enfermo,roya_nivel_1
f2p1img1050,2025-05-22,enfermo,roya_nivel_1
f2p1img1051,2025-05-22,saludable,saludable
f2p1img1052,2025-05-22,saludable,saludable
f2p1img1053,2025-05-22,saludable,saludable
f2p1img1054,2025-05-22,enfermo,roya_nivel_1
f2p1img1055,2025-05-22,saludable,saludable
f2p1img1056,2025-05-22,saludable,saludable
f2p1img1057,2025-05-22,saludable,saludable
f2p1img1058,2025-05-22,enfermo,roya_nivel_1
f2p1img1059,2025-05-22,enfermo,roya_nivel_1
f2p1img1060,2025-05-22,saludable,saludable
f2p1img1061,2025-05-22,saludable,saludable
f2p1img1062,2025-05-22,enfermo,roya_nivel_1
f2p1img1063,2025-05-22,enfermo,roya_nivel_1
f2p1img1064,2025-05-23,saludable,saludable
f2p1img1065,2025-05-23,saludable,saludable
f2p1img1066,2025-05-23,enfermo,roya_nivel_1
f2p1img1067,2025-05-23,saludable,saludable
f2p1img1068,2025-05-23,saludable,saludable
f2p1img1069,2025-05-23,saludable,saludable
f2p1img1070,2025-05-23,saludable,saludable
f2p1img1071,2025-05-23,enfermo,roya_nivel_1
f2p1img1072,2025-05-23,saludable,saludable
f2p1img1073,2025-05-23,enfermo,roya_nivel_1
f2p1img1074,2025-05-23,saludable,saludable
f2p1img1075,2025-05-23,enfermo,roya_nivel_1
f2p1img1076,2025-05-23,saludable,saludable
f2p1img1077,2025-05-23,saludable,saludable
f2p1img1078,2025-05-23,enfermo,roya_nivel_1
f2p1img1079,2025-05-23,enfermo,roya_nivel_1
f2p1img1080,2025-05-23,saludable,saludable
f2p1img1081,2025-05-23,saludable,saludable
f2p1img1082,2025-05-23,enfermo,roya_nivel_1
f2p1img1083,2025-05-23,enfermo,roya_nivel_1
f2p1img1084,2025-05-23,saludable,saludable
f2p1img1085,2025-05-23,saludable,saludable
f2p1img1086,2025-05-23,saludable,saludable
f2p1img1087,2025-05-23,enfermo,roya_nivel_1
f2p1img1088,2025-05-23,enfermo,roya_nivel_1
f2p1img1089,2025-05-23,saludable,saludable
f2p1img1090,2025-05-23,saludable,saludable
f2p1img1091,2025-05-23,enfermo,roya_nivel_1
f2p1img1092,2025-05-23,enfermo,roya_nivel_1
f2p1img1093,2025-05-23,saludable,saludable
f2p1img1094,2025-05-23,enfermo,roya_nivel_4
f2p1img1095,2025-05-23,saludable,saludable
f2p1img1096,2025-05-23,saludable,saludable
f2p1img1097,2025-05-23,enfermo,roya_nivel_1
f2p1img1098,2025-05-23,saludable,saludable
f2p1img1099,2025-05-23,enfermo,roya_nivel_1
f2p1img1100,2025-05-23,enfermo,roya_nivel_1
f2p1img1101,2025-05-23,saludable,saludable
f2p1img1102,2025-05-23,saludable,saludable
f2p1img1103,2025-05-23,enfermo,roya_nivel_1
f2p1img1104,2025-05-23,saludable,saludable
f2p1img1105,2025-05-23,enfermo,roya_nivel_4
f2p1img1106,2025-05-23,saludable,saludable
f2p1img1107,2025-05-23,saludable,saludable
f2p1img1108,2025-05-23,saludable,saludable
f2p1img1109,2025-05-23,saludable,saludable
f2p1img1110,2025-05-23,enfermo,roya_nivel_1
f2p1img1111,2025-05-23,enfermo,roya_nivel_1
f2p1img1112,2025-05-23,saludable,saludable
f2p1img1113,2025-05-24,enfermo,roya_nivel_1
f2p1img1114,2025-05-24,enfermo,roya_nivel_1
f2p1img1115,2025-05-24,enfermo,roya_nivel_2
f2p1img1116,2025-05-24,saludable,saludable
f2p1img1117,2025-05-24,enfermo,roya_nivel_1
f2p1img1118,2025-05-24,saludable,saludable
f2p1img1119,2025-05-24,saludable,saludable
f2p1img1120,2025-05-24,enfermo,roya_nivel_1
f2p1img1121,2025-05-24,saludable,saludable
f2p1img1122,2025-05-24,saludable,saludable
f2p1img1123,2025-05-24,saludable,saludable
f2p1img1124,2025-05-24,saludable,saludable
f2p1img1125,2025-05-24,enfermo,roya_nivel_3
f2p1img1126,2025-05-24,saludable,saludable
f2p1img1127,2025-05-24,enfermo,roya_nivel_1
f2p1img1128,2025-05-24,enfermo,roya_nivel_1
f2p1img1129,2025-05-24,enfermo,roya_nivel_1
f2p1img1130,2025-05-24,enfermo,roya_nivel_1
f2p1img1131,2025-05-24,saludable,saludable
f2p1img1132,2025-05-24,enfermo,roya_nivel_1
f2p1img1133,2025-05-24,enfermo,roya_nivel_2
f2p1img1134,2025-05-24,saludable,saludable
f2p1img1135,2025-05-24,enfermo,roya_nivel_1
f2p1img1136,2025-05-24,saludable,saludable
f2p1img1137,2025-05-24,saludable,saludable
f2p1img1138,2025-05-24,saludable,saludable
f2p1img1139,2025-05-24,enfermo,roya_nivel_1
f2p1img1140,2025-05-24,saludable,saludable
f2p1img1141,2025-05-24,saludable,saludable
f2p1img1142,2025-05-24,saludable,saludable
f2p1img1143,2025-05-24,enfermo,roya_nivel_1
f2p1img1144,2025-05-24,enfermo,roya_nivel_1
f2p1img1145,2025-05-24,saludable,saludable
f2p1img1146,2025-05-24,saludable,saludable
f2p1img1147,2025-05-24,enfermo,roya_nivel_1
f2p1img1148,2025-05-24,saludable,saludable
f2p1img1149,2025-05-24,enfermo,roya_nivel_1
f2p1img1150,2025-05-24,saludable,saludable
f2p1img1151,2025-05-24,enfermo,roya_nivel_1
f2p1img1152,2025-05-24,saludable,saludable
f2p1img1153,2025-05-24,enfermo,roya_nivel_1
f2p1img1154,2025-05-24,saludable,saludable
f2p1img1155,2025-05-24,enfermo,roya_nivel_2
f2p1img1156,2025-05-24,saludable,saludable
f2p1img1157,2025-05-24,enfermo,roya_nivel_1
f2p1img1158,2025-05-24,saludable,saludable
f2p1img1159,2025-05-24,saludable,saludable
f2p1img1160,2025-05-24,saludable,saludable
f2p1img1161,2025-05-24,enfermo,roya_nivel_1
f2p1img1162,2025-05-25,saludable,saludable
f2p1img1163,2025-05-25,enfermo,roya_nivel_3
f2p1img1164,2025-05-25,saludable,saludable
f2p1img1165,2025-05-25,enfermo,roya_nivel_1
f2p1img1166,2025-05-25,saludable,saludable
f2p1img1167,2025-05-25,enfermo,roya_nivel_1
f2p1img1168,2025-05-25,saludable,saludable
f2p1img1169,2025-05-25,saludable,saludable
f2p1img1170,2025-05-25,enfermo,roya_nivel_1
f2p1img1171,2025-05-25,saludable,saludable
f2p1img1172,2025-05-25,enfermo,roya_nivel_1
f2p1img1173,2025-05-25,saludable,saludable
f2p1img1174,2025-05-25,enfermo,roya_nivel_1
f2p1img1175,2025-05-25,enfermo,roya_nivel_1
f2p1img1176,2025-05-25,saludable,saludable
f2p1img1177,2025-05-25,enfermo,roya_nivel_1
f2p1img1178,2025-05-25,enfermo,roya_nivel_1
f2p1img1179,2025-05-25,saludable,saludable
f2p1img1180,2025-05-25,enfermo,roya_nivel_1
f2p1img1181,2025-05-25,saludable,saludable
f2p1img1182,2025-05-25,enfermo,roya_nivel_1
f2p1img1183,2025-05-25,enfermo,roya_nivel_1
f2p1img1184,2025-05-25,saludable,saludable
f2p1img1185,2025-05-25,enfermo,roya_nivel_4
f2p1img1186,2025-05-25,saludable,saludable
f2p1img1187,2025-05-25,enfermo,roya_nivel_1
f2p1img1188,2025-05-25,enfermo,roya_nivel_1
f2p1img1189,2025-05-25,enfermo,roya_nivel_1
f2p1img1190,2025-05-25,saludable,saludable
f2p1img1191,2025-05-25,saludable,saludable
f2p1img1192,2025-05-25,enfermo,roya_nivel_1
f2p1img1193,2025-05-25,enfermo,roya_nivel_1
f2p1img1194,2025-05-25,saludable,saludable
f2p1img1195,2025-05-25,enfermo,roya_nivel_1
f2p1img1196,2025-05-25,saludable,saludable
f2p1img1197,2025-05-25,enfermo,roya_nivel_1
f2p1img1198,2025-05-25,enfermo,roya_nivel_1
